FIRST,LAST,NICKNAME,URL
Isaac,Vallie-Flagg,,http://ufcstats.com/fighter-details/c295de4e10acd4c9
Mike,van Arsdale,,http://ufcstats.com/fighter-details/2ee09ec2a0695eb9
Lloyd,Van Dams,,http://ufcstats.com/fighter-details/02177caefe7c07d4
Chad,Vance,,http://ufcstats.com/fighter-details/26d61e92a6069cd2
Jared,Vanderaa,,http://ufcstats.com/fighter-details/2b68d9f125d07b42
Kazula,Vargas,,http://ufcstats.com/fighter-details/ec18eb918121787c
Jamie,Varner,,http://ufcstats.com/fighter-details/a54fc2d6fc224dc3
Billy,Vaughan,,http://ufcstats.com/fighter-details/61428ed51f5ff465
Yuri,Vaulin,,http://ufcstats.com/fighter-details/4679a38cced7c64a
Manny,Vazquez,,http://ufcstats.com/fighter-details/8d4d25fd9218860b
Matt,Veach,,http://ufcstats.com/fighter-details/5731cc327790b731
Cain,Velasquez,,http://ufcstats.com/fighter-details/0ff11cc094e887bc
Karlos,Vemola,,http://ufcstats.com/fighter-details/d23ccf4a6c221284
Jerrel,Venetiaan,,http://ufcstats.com/fighter-details/602bb270f2bdbf02
Kerry,Vera,,http://ufcstats.com/fighter-details/df0a1c1e11ad199b
Ernie,Verdicia,,http://ufcstats.com/fighter-details/2b1587a3376ab743
Joe,Veres,,http://ufcstats.com/fighter-details/c6d8ae3b016d5ad5
Nikolay,Veretennikov,,http://ufcstats.com/fighter-details/0f1efce7d2571d10
CJ,Vergara,,http://ufcstats.com/fighter-details/077e3ace32b72be9
Bryan,Vetell,,http://ufcstats.com/fighter-details/13a0fb8fbdafb54f
Guilherme,Viana,,http://ufcstats.com/fighter-details/393b8e03fb410a78
Vitor,Vianna,,http://ufcstats.com/fighter-details/744f50016c39c26c
Reginaldo,Vieira,,http://ufcstats.com/fighter-details/f9081770e28ea2e1
Rodolfo,Vieira,,http://ufcstats.com/fighter-details/260e9e0d4954aea6
Alejandro,Villalobos,,http://ufcstats.com/fighter-details/2e88f2030d8a928a
DeMarco,Villalona,,http://ufcstats.com/fighter-details/0275e33febc2818c
Gian,Villante,,http://ufcstats.com/fighter-details/fcd448a2fe1a23cc
Yuri,Villefort,,http://ufcstats.com/fighter-details/0fb1e2694a39a02f
Danylo,Voievodkin,,http://ufcstats.com/fighter-details/d73a7c36746fbc5b
Milco,Voorn,,http://ufcstats.com/fighter-details/277ffed20cf07aea
Mark,Vorgeas,,http://ufcstats.com/fighter-details/ef0344ed552d8a22
James,Wade,,http://ufcstats.com/fighter-details/6291decf7f3b6608
Chris,Wade,,http://ufcstats.com/fighter-details/c8097968da5e5f13
TJ,Waldburger,,http://ufcstats.com/fighter-details/8f2939f5fd9cca1e
Chase,Waldon,,http://ufcstats.com/fighter-details/aeb6c57b9bd8bc3a
Andre,Walker,,http://ufcstats.com/fighter-details/18944a1a6ac1becf
Herschel,Walker,,http://ufcstats.com/fighter-details/bd92e38aef641673
Johnny,Walker,,http://ufcstats.com/fighter-details/c21f26bbde777573
Jeremy,Wallace,,http://ufcstats.com/fighter-details/b87c3f460709f74c
Erick,Wanderlei,,http://ufcstats.com/fighter-details/d57e6a8971b6d2bd
Dimitiri,Wanderley,,http://ufcstats.com/fighter-details/a1d6b308781aa2f5
Andy,Wang,,http://ufcstats.com/fighter-details/476414d2f18cd059
Anying,Wang,,http://ufcstats.com/fighter-details/69e8c632135af48b
Curt,Warburton,,http://ufcstats.com/fighter-details/2721bb808bb2523c
Charlie,Ward,,http://ufcstats.com/fighter-details/e81dd0bb8a64b550
Joe,Warren,,http://ufcstats.com/fighter-details/c0c1bc0766df4c00
Merritt,Warren,,http://ufcstats.com/fighter-details/1e47dba648ea438c
Idris,Wasi,,http://ufcstats.com/fighter-details/8a19676a3388845a
Kengo,Watanabe,,http://ufcstats.com/fighter-details/2abe38b81d68a24a
Kazuhisa,Watanabe,,http://ufcstats.com/fighter-details/951ffadfc4e917ea
Andy,Waters,,http://ufcstats.com/fighter-details/103e2e67919379c5
Sam,Watford,,http://ufcstats.com/fighter-details/1836639ecf9b6e7f
Blake,Watkins,,http://ufcstats.com/fighter-details/117580b232409824
Kyle,Watson,,http://ufcstats.com/fighter-details/d7b2c0b53883ee80
Maka,Watson,,http://ufcstats.com/fighter-details/a31dfd9e8b2dc6ca
Enrique,Watson,,http://ufcstats.com/fighter-details/a99d4aa689bdca18
Stephanie,Webber,,http://ufcstats.com/fighter-details/d44a84409bf0da64
Royston,Wee,,http://ufcstats.com/fighter-details/b9c03e7a4557e542
Darian,Weeks,,http://ufcstats.com/fighter-details/326a001926ffb7ec
Jeremiah,Wells,,http://ufcstats.com/fighter-details/d66a46de8d705353
Dustin,West,,http://ufcstats.com/fighter-details/5f5763b3a4de8dd4
Sheldon,Westcott,,http://ufcstats.com/fighter-details/ec2d13a87d3d9541
Steve,White,,http://ufcstats.com/fighter-details/d181689653115b6a
Mike,Whitehead,,http://ufcstats.com/fighter-details/22d1e00e1aabb7c9
Mitch,Whitesel,,http://ufcstats.com/fighter-details/b6debbda44d4a5a0
Jonathan,Wiezorek,,http://ufcstats.com/fighter-details/60884f31ead1609c
Tedd,Williams,,http://ufcstats.com/fighter-details/b63e800c18e011b5
Karl,Williams,,http://ufcstats.com/fighter-details/d35f734c56a89103
Karl,Willis,,http://ufcstats.com/fighter-details/95883dbdab4fcf0f
Greg,Wilson,,http://ufcstats.com/fighter-details/9cc84087ee768342
Westin,Wilson,,http://ufcstats.com/fighter-details/7b3503352cd53abb
Matt,Wiman,,http://ufcstats.com/fighter-details/eb29176b03dfa888
Eddie,Wineland,,http://ufcstats.com/fighter-details/fc9a9559a05f2704
Deron,Winn,,http://ufcstats.com/fighter-details/483a953b18d73bb3
Andre,Winner,,http://ufcstats.com/fighter-details/b45d6b73f4ca4467
Ray,Wizard,,http://ufcstats.com/fighter-details/ea0ad155451ed1f5
Danyelle,Wolf,,http://ufcstats.com/fighter-details/a7e3f02fe2b2fe30
Brandon,Wolff,,http://ufcstats.com/fighter-details/aa79d5399571068e
Xue Do,Won,,http://ufcstats.com/fighter-details/daa89f01e1c0f42a
Salvador,Woods,,http://ufcstats.com/fighter-details/8de471543d9c933e
Cal,Worsham,,http://ufcstats.com/fighter-details/de3ed2e152520c8d
Eric,Wray,,http://ufcstats.com/fighter-details/eb6edce3028f05c0
JW,Wright,,http://ufcstats.com/fighter-details/2a0b19a96f848eff
Chris,Wright,,http://ufcstats.com/fighter-details/7182146226dabe22
,Wulijiburen,Beast Master,http://ufcstats.com/fighter-details/2296125b6c362355
Xiao,Long,,http://ufcstats.com/fighter-details/86bace9e4ad85542
Rani,Yahya,,http://ufcstats.com/fighter-details/94527830000ab715
Keiichiro,Yamamiya,,http://ufcstats.com/fighter-details/6014d25e73b669c9
Kenichi,Yamamoto,,http://ufcstats.com/fighter-details/9f488f520ed25bbf
Yoshihisa,Yamamoto,,http://ufcstats.com/fighter-details/eed2b71d77d95416
Atsushi,Yamamoto,,http://ufcstats.com/fighter-details/351264d11286d09a
Goiti,Yamauchi,,http://ufcstats.com/fighter-details/9e1a7101fefe9746
Takeshi,Yamazaki,,http://ufcstats.com/fighter-details/d1d20e651e6cbc02
Yan,Xiaonan,,http://ufcstats.com/fighter-details/c41d426cc7326d1b
Adrian,Yanez,,http://ufcstats.com/fighter-details/0232cabbc30a2372
Jianping,Yang,,http://ufcstats.com/fighter-details/d3c554d6e11fc9d6
Masutatsu,Yano,,http://ufcstats.com/fighter-details/d56caaa5e123f518
Emmanuel,Yarborough,,http://ufcstats.com/fighter-details/2299605af59fd309
Cale,Yarbrough,,http://ufcstats.com/fighter-details/a0b91014e9d16a76
Tadao,Yasuda,,http://ufcstats.com/fighter-details/49e7e05f902479ca
Yoshiaki,Yatsu,,http://ufcstats.com/fighter-details/620be7e0712d431b
Chris,Yee,,http://ufcstats.com/fighter-details/920632ca1b78fae5
,Yibugele,Eagle,http://ufcstats.com/fighter-details/cc2fcae2c0dc501d
,Yizha,,http://ufcstats.com/fighter-details/3f11fd1751fa83b1
Kazunori,Yokota,,http://ufcstats.com/fighter-details/a8e8587a06e73c87
John,Yoo,,http://ufcstats.com/fighter-details/40eb2aef4d5577d4
Joo Sang,Yoo,,http://ufcstats.com/fighter-details/a44020ea2e8cd026
Dong Sik,Yoon,,http://ufcstats.com/fighter-details/ad99fa5325519169
Hidehiko,Yoshida,,http://ufcstats.com/fighter-details/2eae41f61776c60f
Kaitlin,Young,,http://ufcstats.com/fighter-details/79ff6545b0abc685
Artenus,Young,,http://ufcstats.com/fighter-details/8d4943a9ce9f521b
Besam,Yousef,,http://ufcstats.com/fighter-details/98ec9f385cca47fc
Han Ten,Yun,,http://ufcstats.com/fighter-details/67ec58d7cf599835
Luke,Zachrich,,http://ufcstats.com/fighter-details/2284092f8b63273b
Aiemann,Zahabi,,http://ufcstats.com/fighter-details/24656ef4d605c96f
Joao,Zaiden,,http://ufcstats.com/fighter-details/6b614bda982f5214
Carlos,Zevallos,,http://ufcstats.com/fighter-details/cbf69fa846c7e3ee
Daermisi,Zhawupasi,,http://ufcstats.com/fighter-details/fd52e5f9ab25c94c
Zhu,Kangjie,,http://ufcstats.com/fighter-details/6f4ec5aa3eced219
Zhalgas,Zhumagulov,,http://ufcstats.com/fighter-details/55fa6ce3e522c8bb
Mike,Zichelle,,http://ufcstats.com/fighter-details/6d3398b910461f2f
Dave,Zitanick,,http://ufcstats.com/fighter-details/be124bdd60fab7d5
Alex,Zuniga,,http://ufcstats.com/fighter-details/02d808afb96669de
George,Zuniga,,http://ufcstats.com/fighter-details/1291dd6b8ab4d952
