Event,Bout,Card Segment,URL
UFC Fight Night: Magny vs Gastelum,Neil Magny vs. Kelvin Gastelum,Main,https://www.ufc.com/event/746#5641
UFC Fight Night: Magny vs Gastelum,Ricardo Lamas vs. Diego Sanchez,Main,https://www.ufc.com/event/746#5644
UFC Fight Night: Magny vs Gastelum,Jussier Formiga vs. Henry Cejudo,Main,https://www.ufc.com/event/746#5669
UFC Fight Night: Magny vs Gastelum,Erick Montano vs. Enrique Marin,Main,https://www.ufc.com/event/746#5857
UFC Fight Night: Magny vs Gastelum,Horacio Gutierrez vs. Enrique Barzola,Main,https://www.ufc.com/event/746#5866
UFC Fight Night: Magny vs Gastelum,Efrain Escudero vs. Leandro Silva,Main,https://www.ufc.com/event/746#5642
UFC Fight Night: Magny vs Gastelum,Erik Perez vs. Taylor Lapilus,Prelims1,https://www.ufc.com/event/746#5670
UFC Fight Night: Magny vs Gastelum,Hector Urbina vs. Bartosz Fabinski,Prelims1,https://www.ufc.com/event/746#5705
UFC Fight Night: Magny vs Gastelum,Alejandro Perez vs. Scott Jorgensen,Prelims1,https://www.ufc.com/event/746#5785
UFC Fight Night: Magny vs Gastelum,Gabriel Benitez vs. Andre Fili,Prelims1,https://www.ufc.com/event/746#5761
UFC Fight Night: Magny vs Gastelum,Vernon Ramos Ho vs. Alvaro Herrera Mendoza,Prelims2,https://www.ufc.com/event/746#5858
UFC Fight Night: Magny vs Gastelum,Cesar Arzamendia vs. Marco Polo Reyes,Prelims2,https://www.ufc.com/event/746#5867
UFC Fight Night: Magny vs Gastelum,Valmir Lazaro vs. Michel Prazeres,Prelims2,https://www.ufc.com/event/746#5706
UFC 193: Rousey vs Holm,Ronda Rousey vs. Holly Holm,Main,https://www.ufc.com/event/752#5718
UFC 193: Rousey vs Holm,Joanna Jedrzejczyk vs. Valerie Letourneau,Main,https://www.ufc.com/event/752#5731
UFC 193: Rousey vs Holm,Mark Hunt vs. Antonio Silva,Main,https://www.ufc.com/event/752#5682
UFC 193: Rousey vs Holm,Uriah Hall vs. Robert Whittaker,Main,https://www.ufc.com/event/752#5683
UFC 193: Rousey vs Holm,Stefan Struve vs. Jared Rosholt,Main,https://www.ufc.com/event/752#5790
UFC 193: Rousey vs Holm,Jake Matthews vs. Akbarh Arreola,Prelims1,https://www.ufc.com/event/752#5684
UFC 193: Rousey vs Holm,Kyle Noke vs. Peter Sobotta,Prelims1,https://www.ufc.com/event/752#5685
UFC 193: Rousey vs Holm,Anthony Perosh vs. Gian Villante,Prelims1,https://www.ufc.com/event/752#5686
UFC 193: Rousey vs Holm,Richie Vaculik vs. Danny Martinez,Prelims1,https://www.ufc.com/event/752#5791
UFC 193: Rousey vs Holm,Daniel Kelly vs. Steve Montgomery,Prelims2,https://www.ufc.com/event/752#5687
UFC 193: Rousey vs Holm,Richard Walsh vs. Steve Kennedy,Prelims2,https://www.ufc.com/event/752#5688
UFC 193: Rousey vs Holm,James Moontasri vs. Anton Zafir,Prelims2,https://www.ufc.com/event/752#5792
UFC 193: Rousey vs Holm,Ben Nguyen vs. Ryan Benoit,Prelims2,https://www.ufc.com/event/752#5793
UFC Fight Night: Belfort vs Henderson 3,Vitor Belfort vs. Dan Henderson,Main,https://www.ufc.com/event/749#5671
UFC Fight Night: Belfort vs Henderson 3,Glover Teixeira vs. Patrick Cummins,Main,https://www.ufc.com/event/749#5672
UFC Fight Night: Belfort vs Henderson 3,Thomas Almeida vs. Anthony Birchak,Main,https://www.ufc.com/event/749#5756
UFC Fight Night: Belfort vs Henderson 3,Alex Oliveira vs. Piotr Hallmann,Main,https://www.ufc.com/event/749#5802
UFC Fight Night: Belfort vs Henderson 3,Gilbert Burns vs. Rashid Magomedov,Main,https://www.ufc.com/event/749#5675
UFC Fight Night: Belfort vs Henderson 3,Fabio Maldonado vs. Corey Anderson,Main,https://www.ufc.com/event/749#5673
UFC Fight Night: Belfort vs Henderson 3,Gleison Tibau vs. Abel Trujillo,Prelims1,https://www.ufc.com/event/749#5676
UFC Fight Night: Belfort vs Henderson 3,Yan Cabral vs. Johnny Case,Prelims1,https://www.ufc.com/event/749#5674
UFC Fight Night: Belfort vs Henderson 3,Clay Guida vs. Thiago Tavares,Prelims1,https://www.ufc.com/event/749#5822
UFC Fight Night: Belfort vs Henderson 3,Edimilson Souza vs. Chas Skelly,Prelims1,https://www.ufc.com/event/749#5825
UFC Fight Night: Belfort vs Henderson 3,Viscardi Andrade vs. Gasan Umalatov,Prelims2,https://www.ufc.com/event/749#5677
UFC Fight Night: Belfort vs Henderson 3,Pedro Munhoz vs. Jimmie Rivera,Prelims2,https://www.ufc.com/event/749#5760
UFC Fight Night: Belfort vs Henderson 3,Bruno Korea vs. Matheus Nicolau,Prelims2,https://www.ufc.com/event/749#5823
UFC Fight Night: Holohan vs Smolka,Paddy Holohan vs. Louis Smolka,Main,https://www.ufc.com/event/745#5664
UFC Fight Night: Holohan vs Smolka,Norman Parke vs. Reza Madadi,Main,https://www.ufc.com/event/745#5655
UFC Fight Night: Holohan vs Smolka,Nicolas Dalby vs. Darren Till,Main,https://www.ufc.com/event/745#5656
UFC Fight Night: Holohan vs Smolka,Neil Seery vs. Jon Delos Reyes,Main,https://www.ufc.com/event/745#5726
UFC Fight Night: Holohan vs Smolka,Stevie Ray vs. Mickael Lebout,Prelims1,https://www.ufc.com/event/745#5668
UFC Fight Night: Holohan vs Smolka,Aisling Daly vs. Ericka Almeida,Prelims1,https://www.ufc.com/event/745#5704
UFC Fight Night: Holohan vs Smolka,Scott Askham vs. Krzysztof Jotko,Prelims1,https://www.ufc.com/event/745#5632
UFC Fight Night: Holohan vs Smolka,Cathal Pendred vs. Tom Breese,Prelims1,https://www.ufc.com/event/745#5633
UFC Fight Night: Holohan vs Smolka,Darren Elkins vs. Robert Whiteford,Prelims1,https://www.ufc.com/event/745#5758
UFC Fight Night: Holohan vs Smolka,Bubba Bush vs. Garreth McLellan,Prelims1,https://www.ufc.com/event/745#5651
UFC 192: Cormier vs Gustafsson,Daniel Cormier vs. Alexander Gustafsson,Main,https://www.ufc.com/event/744#5607
UFC 192: Cormier vs Gustafsson,Ryan Bader vs. Rashad Evans,Main,https://www.ufc.com/event/744#5605
UFC 192: Cormier vs Gustafsson,Shawn Jordan vs. Ruslan Magomedov,Main,https://www.ufc.com/event/744#5629
UFC 192: Cormier vs Gustafsson,Joseph Benavidez vs. Ali Bagautinov,Main,https://www.ufc.com/event/744#5666
UFC 192: Cormier vs Gustafsson,Jessica Eye vs. Julianna Pena,Main,https://www.ufc.com/event/744#5640
UFC 192: Cormier vs Gustafsson,Yair Rodriguez vs. Dan Hooker,Prelims1,https://www.ufc.com/event/744#5634
UFC 192: Cormier vs Gustafsson,Alan Jouban vs. Albert Tumenov,Prelims1,https://www.ufc.com/event/744#5648
UFC 192: Cormier vs Gustafsson,Adriano Martins vs. Islam Makhachev,Prelims1,https://www.ufc.com/event/744#5727
UFC 192: Cormier vs Gustafsson,Rose Namajunas vs. Angela Hill,Prelims1,https://www.ufc.com/event/744#5667
UFC 192: Cormier vs Gustafsson,Francisco Trevino vs. Sage Northcutt,Prelims2,https://www.ufc.com/event/744#5728
UFC 192: Cormier vs Gustafsson,Chris Cariaso vs. Sergio Pettis,Prelims2,https://www.ufc.com/event/744#5643
UFC 192: Cormier vs Gustafsson,Derrick Lewis vs. Viktor Pesta,Prelims2,https://www.ufc.com/event/744#5649
UFC Fight Night: Barnett vs Nelson,Josh Barnett vs. Roy Nelson,Main,https://www.ufc.com/event/740#5579
UFC Fight Night: Barnett vs Nelson,Gegard Mousasi vs. Uriah Hall,Main,https://www.ufc.com/event/740#5580
UFC Fight Night: Barnett vs Nelson,Kyoji Horiguchi vs. Chico Camus,Main,https://www.ufc.com/event/740#5654
UFC Fight Night: Barnett vs Nelson,Takeya Mizugaki vs. George Roop,Main,https://www.ufc.com/event/740#5699
UFC Fight Night: Barnett vs Nelson,Katsunori Kikuno vs. Diego Brandao,Main,https://www.ufc.com/event/740#5652
UFC Fight Night: Barnett vs Nelson,Mizuto Hirota vs. Teruto Ishihara,Main,https://www.ufc.com/event/740#5759
UFC Fight Night: Barnett vs Nelson,Keita Nakamura vs. Li Jingliang,Prelims1,https://www.ufc.com/event/740#5581
UFC Fight Night: Barnett vs Nelson,Nick Hein vs. Yusuke Kasuya,Prelims1,https://www.ufc.com/event/740#5700
UFC Fight Night: Barnett vs Nelson,Naoyuki Kotani vs. Kajan Johnson,Prelims1,https://www.ufc.com/event/740#5701
UFC Fight Night: Barnett vs Nelson,Shinsho Anzai vs. Roger Zapata,Prelims1,https://www.ufc.com/event/740#5653
UFC 191: Johnson vs Dodson 2,Demetrious Johnson vs. John Dodson,Main,https://www.ufc.com/event/743#5601
UFC 191: Johnson vs Dodson 2,Andrei Arlovski vs. Frank Mir,Main,https://www.ufc.com/event/743#5631
UFC 191: Johnson vs Dodson 2,Anthony Johnson vs. Jimi Manuwa,Main,https://www.ufc.com/event/743#5602
UFC 191: Johnson vs Dodson 2,Jan Blachowicz vs. Corey Anderson,Main,https://www.ufc.com/event/743#5630
UFC 191: Johnson vs Dodson 2,Paige VanZant vs. Alex Chambers,Main,https://www.ufc.com/event/743#5603
UFC 191: Johnson vs Dodson 2,Ross Pearson vs. Paul Felder,Prelims1,https://www.ufc.com/event/743#5650
UFC 191: Johnson vs Dodson 2,Francisco Rivera vs. John Lineker,Prelims1,https://www.ufc.com/event/743#5604
UFC 191: Johnson vs Dodson 2,Jessica Andrade vs. Raquel Pennington,Prelims1,https://www.ufc.com/event/743#5662
UFC 191: Johnson vs Dodson 2,Clay Collard vs. Tiago dos Santos e Silva,Prelims1,https://www.ufc.com/event/743#5646
UFC 191: Johnson vs Dodson 2,Joe Riggs vs. Ron Stallings,Prelims2,https://www.ufc.com/event/743#5647
UFC 191: Johnson vs Dodson 2,Joaquim Silva vs. Nazareno Malegarie,Prelims2,https://www.ufc.com/event/743#5620
UFC Fight Night: Holloway vs Oliveira,Max Holloway vs. Charles Oliveira,Main,https://www.ufc.com/event/739#5564
UFC Fight Night: Holloway vs Oliveira,Neil Magny vs. Erick Silva,Main,https://www.ufc.com/event/739#5608
UFC Fight Night: Holloway vs Oliveira,Patrick Cote vs. Joshua Burkman,Main,https://www.ufc.com/event/739#5609
UFC Fight Night: Holloway vs Oliveira,Chad Laprise vs. Francisco Trinaldo,Main,https://www.ufc.com/event/739#5610
UFC Fight Night: Holloway vs Oliveira,Olivier Aubin-Mercier vs. Tony Sims,Main,https://www.ufc.com/event/739#5611
UFC Fight Night: Holloway vs Oliveira,Maryna Moroz vs. Valerie Letourneau,Main,https://www.ufc.com/event/739#5612
UFC Fight Night: Holloway vs Oliveira,Sam Stout vs. Frankie Perez,Prelims1,https://www.ufc.com/event/739#5577
UFC Fight Night: Holloway vs Oliveira,Yves Jabouin vs. Felipe Arantes,Prelims1,https://www.ufc.com/event/739#5613
UFC Fight Night: Holloway vs Oliveira,Marcos Rogerio de Lima vs. Nikita Krylov,Prelims1,https://www.ufc.com/event/739#5614
UFC Fight Night: Holloway vs Oliveira,Chris Kelades vs. Chris Beal,Prelims1,https://www.ufc.com/event/739#5615
UFC Fight Night: Holloway vs Oliveira,Shane Campbell vs. Elias Silverio,Prelims2,https://www.ufc.com/event/739#5578
UFC Fight Night: Holloway vs Oliveira,Misha Cirkunov vs. Daniel Jolly,Prelims2,https://www.ufc.com/event/739#5616
UFC Fight Night: Teixeira vs Saint Preux,Glover Teixeira vs. Ovince Saint Preux,Main,https://www.ufc.com/event/738#5544
UFC Fight Night: Teixeira vs Saint Preux,Michael Johnson vs. Beneil Dariush,Main,https://www.ufc.com/event/738#5548
UFC Fight Night: Teixeira vs Saint Preux,Derek Brunson vs. Sam Alvey,Main,https://www.ufc.com/event/738#5567
UFC Fight Night: Teixeira vs Saint Preux,Jared Rosholt vs. Timothy Johnson,Main,https://www.ufc.com/event/738#5547
UFC Fight Night: Teixeira vs Saint Preux,Sara McMann vs. Amanda Nunes,Main,https://www.ufc.com/event/738#5550
UFC Fight Night: Teixeira vs Saint Preux,Ray Borg vs. Geane Herrera,Main,https://www.ufc.com/event/738#5618
UFC Fight Night: Teixeira vs Saint Preux,Uriah Hall vs. Oluwale Bamgbose,Prelims1,https://www.ufc.com/event/738#5621
UFC Fight Night: Teixeira vs Saint Preux,Chris Camozzi vs. Tom Watson,Prelims1,https://www.ufc.com/event/738#5565
UFC Fight Night: Teixeira vs Saint Preux,Dustin Ortiz vs. Willie Gates,Prelims1,https://www.ufc.com/event/738#5566
UFC Fight Night: Teixeira vs Saint Preux,Frankie Saenz vs. Sirwan Kakai,Prelims1,https://www.ufc.com/event/738#5619
UFC Fight Night: Teixeira vs Saint Preux,Chris Dempsey vs. Jonathan Wilson,Prelims2,https://www.ufc.com/event/738#5546
UFC Fight Night: Teixeira vs Saint Preux,Marlon Vera vs. Roman Salazar,Prelims2,https://www.ufc.com/event/738#5545
UFC Fight Night: Teixeira vs Saint Preux,Anthony Christodoulou vs. Scott Holtzman,Prelims2,https://www.ufc.com/event/738#5549
UFC 190: Rousey vs Correia,Ronda Rousey vs. Bethe Correia,Main,https://www.ufc.com/event/724#5405
UFC 190: Rousey vs Correia,Mauricio Rua vs. Rogerio Nogueira,Main,https://www.ufc.com/event/724#5406
UFC 190: Rousey vs Correia,Glaico Franca Moreira vs. Fernando Bruno,Main,https://www.ufc.com/event/724#5597
UFC 190: Rousey vs Correia,Reginaldo Vieira vs. Dileno Lopes,Main,https://www.ufc.com/event/724#5598
UFC 190: Rousey vs Correia,Stefan Struve vs. Antonio Rodrigo Nogueira,Main,https://www.ufc.com/event/724#5472
UFC 190: Rousey vs Correia,Antonio Silva vs. Soa Palelei,Main,https://www.ufc.com/event/724#5555
UFC 190: Rousey vs Correia,Claudia Gadelha vs. Jessica Aguilar,Main,https://www.ufc.com/event/724#5563
UFC 190: Rousey vs Correia,Demian Maia vs. Neil Magny,Prelims1,https://www.ufc.com/event/724#5556
UFC 190: Rousey vs Correia,Rafael Cavalcante vs. Patrick Cummins,Prelims1,https://www.ufc.com/event/724#5558
UFC 190: Rousey vs Correia,Warlley Alves vs. Nordine Taleb,Prelims1,https://www.ufc.com/event/724#5557
UFC 190: Rousey vs Correia,Iuri Alcantara vs. Leandro Issa,Prelims1,https://www.ufc.com/event/724#5568
UFC 190: Rousey vs Correia,Vitor Miranda vs. Clint Hester,Prelims2,https://www.ufc.com/event/724#5595
UFC 190: Rousey vs Correia,Hugo Viana vs. Guido Cannetti,Prelims2,https://www.ufc.com/event/724#5596
UFC on FOX: Dillashaw vs. Barao II,TJ Dillashaw vs. Renan Barao,Main,https://www.ufc.com/event/729#5454
UFC on FOX: Dillashaw vs. Barao II,Miesha Tate vs. Jessica Eye,Main,https://www.ufc.com/event/729#5456
UFC on FOX: Dillashaw vs. Barao II,Edson Barboza vs. Paul Felder,Main,https://www.ufc.com/event/729#5455
UFC on FOX: Dillashaw vs. Barao II,Joe Lauzon vs. Takanori Gomi,Main,https://www.ufc.com/event/729#5523
UFC on FOX: Dillashaw vs. Barao II,Gian Villante vs. Tom Lawlor,Prelims1,https://www.ufc.com/event/729#5524
UFC on FOX: Dillashaw vs. Barao II,Jim Miller vs. Danny Castillo,Prelims1,https://www.ufc.com/event/729#5527
UFC on FOX: Dillashaw vs. Barao II,Kenny Robertson vs. Ben Saunders,Prelims1,https://www.ufc.com/event/729#5529
UFC on FOX: Dillashaw vs. Barao II,Eddie Wineland vs. Bryan Caraway,Prelims1,https://www.ufc.com/event/729#5530
UFC on FOX: Dillashaw vs. Barao II,Daron Cruickshank vs. James Krause,Prelims2,https://www.ufc.com/event/729#5525
UFC on FOX: Dillashaw vs. Barao II,Ramsey Nijem vs. Andrew Holbrook,Prelims2,https://www.ufc.com/event/729#5526
UFC on FOX: Dillashaw vs. Barao II,Jessamyn Duke vs. Elizabeth Phillips,Prelims2,https://www.ufc.com/event/729#5531
UFC on FOX: Dillashaw vs. Barao II,Zak Cummings vs. Dominique Steele,Prelims2,https://www.ufc.com/event/729#5528
UFC Fight Night: Bisping vs Leites,Michael Bisping vs. Thales Leites,Main,https://www.ufc.com/event/733#5516
UFC Fight Night: Bisping vs Leites,Ross Pearson vs. Evan Dunham,Main,https://www.ufc.com/event/733#5517
UFC Fight Night: Bisping vs Leites,Joe Duffy vs. Ivan Jorge,Main,https://www.ufc.com/event/733#5511
UFC Fight Night: Bisping vs Leites,Joanne Wood vs. Cortney Casey,Main,https://www.ufc.com/event/733#5515
UFC Fight Night: Bisping vs Leites,Leon Edwards vs. Pawel Pawlak,Main,https://www.ufc.com/event/733#5506
UFC Fight Night: Bisping vs Leites,Stevie Ray vs. Leonardo Mafra,Main,https://www.ufc.com/event/733#5508
UFC Fight Night: Bisping vs Leites,Paddy Holohan vs. Vaughan Lee,Prelims1,https://www.ufc.com/event/733#5574
UFC Fight Night: Bisping vs Leites,Ilir Latifi vs. Hans Stringer,Prelims1,https://www.ufc.com/event/733#5562
UFC Fight Night: Bisping vs Leites,Mickael Lebout vs. Teemu Packalen,Prelims1,https://www.ufc.com/event/733#5561
UFC Fight Night: Bisping vs Leites,Robert Whiteford vs. Paul Redmond,Prelims1,https://www.ufc.com/event/733#5505
UFC Fight Night: Bisping vs Leites,Marcus Brimage vs. Jimmie Rivera,Prelims2,https://www.ufc.com/event/733#5575
UFC Fight Night: Bisping vs Leites,Daniel Omielanczuk vs. Chris de la Rocha,Prelims2,https://www.ufc.com/event/733#5560
UFC Fight Night: Mir vs Duffee,Frank Mir vs. Todd Duffee,Main,https://www.ufc.com/event/727#5437
UFC Fight Night: Mir vs Duffee,Josh Thomson vs. Tony Ferguson,Main,https://www.ufc.com/event/727#5419
UFC Fight Night: Mir vs Duffee,Holly Holm vs. Marion Reneau,Main,https://www.ufc.com/event/727#5510
UFC Fight Night: Mir vs Duffee,Scott Jorgensen vs. Manvel Gamburyan,Main,https://www.ufc.com/event/727#5493
UFC Fight Night: Mir vs Duffee,Kevin Lee vs. James Moontasri,Main,https://www.ufc.com/event/727#5494
UFC Fight Night: Mir vs Duffee,Alan Jouban vs. Matt Dwyer,Main,https://www.ufc.com/event/727#5492
UFC Fight Night: Mir vs Duffee,Sam Sicilia vs. Yaotzin Meza,Prelims1,https://www.ufc.com/event/727#5521
UFC Fight Night: Mir vs Duffee,Jessica Andrade vs. Sarah Moras,Prelims1,https://www.ufc.com/event/727#5497
UFC Fight Night: Mir vs Duffee,Rani Yahya vs. Masanori Kanehara,Prelims1,https://www.ufc.com/event/727#5576
UFC Fight Night: Mir vs Duffee,Igor Araujo vs. Sean Strickland,Prelims1,https://www.ufc.com/event/727#5495
UFC Fight Night: Mir vs Duffee,Kevin Casey vs. Ildemar Alcantara,Prelims2,https://www.ufc.com/event/727#5522
UFC Fight Night: Mir vs Duffee,Andrew Craig vs. Lyman Good,Prelims2,https://www.ufc.com/event/727#5496
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Jake Ellenberger vs. Stephen Thompson,Main,https://www.ufc.com/event/732#5485
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Kamaru Usman vs. Hayder Hassan,Main,https://www.ufc.com/event/732#5591
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Michael Graves vs. Vicente Luque,Main,https://www.ufc.com/event/732#5592
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Jorge Masvidal vs. Cezar Ferreira,Main,https://www.ufc.com/event/732#5503
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Angela Magana vs. Michelle Waterson-Gomez,Main,https://www.ufc.com/event/732#5504
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Maximo Blanco vs. Mike de la Torre,Main,https://www.ufc.com/event/732#5533
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Josh Samman vs. Caio Magalhaes,Prelims1,https://www.ufc.com/event/732#5593
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Russell Doane vs. Jerrod Sanders,Prelims1,https://www.ufc.com/event/732#5513
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Dan Miller vs. Trevor Smith,Prelims1,https://www.ufc.com/event/732#5594
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,George Sullivan vs. Dominic Waters,Prelims1,https://www.ufc.com/event/732#5559
The Ultimate Fighter: American Top Team vs. Blackzilians Finale,Darrell Montague vs. Willie Gates,Prelims2,https://www.ufc.com/event/732#5520
UFC 189: Mendes vs McGregor,Chad Mendes vs. Conor McGregor,Main,https://www.ufc.com/event/721#5354
UFC 189: Mendes vs McGregor,Robbie Lawler vs. Rory MacDonald,Main,https://www.ufc.com/event/721#5355
UFC 189: Mendes vs McGregor,Dennis Bermudez vs. Jeremy Stephens,Main,https://www.ufc.com/event/721#5418
UFC 189: Mendes vs McGregor,Gunnar Nelson vs. Brandon Thatch,Main,https://www.ufc.com/event/721#5463
UFC 189: Mendes vs McGregor,Brad Pickett vs. Thomas Almeida,Main,https://www.ufc.com/event/721#5482
UFC 189: Mendes vs McGregor,Matt Brown vs. Tim Means,Prelims1,https://www.ufc.com/event/721#5474
UFC 189: Mendes vs McGregor,Mike Swick vs. Alex Garcia,Prelims1,https://www.ufc.com/event/721#5465
UFC 189: Mendes vs McGregor,Cathal Pendred vs. John Howard,Prelims1,https://www.ufc.com/event/721#5464
UFC 189: Mendes vs McGregor,Cody Garbrandt vs. Henry Briones,Prelims1,https://www.ufc.com/event/721#5466
UFC 189: Mendes vs McGregor,Neil Seery vs. Louis Smolka,Prelims2,https://www.ufc.com/event/721#5514
UFC 189: Mendes vs McGregor,Yosdenis Cedeno vs. Cody Pfister,Prelims2,https://www.ufc.com/event/721#5509
UFC Fight Night: Machida vs Romero,Lyoto Machida vs. Yoel Romero,Main,https://www.ufc.com/event/731#5500
UFC Fight Night: Machida vs Romero,Santiago Ponzinibbio vs. Lorenz Larkin,Main,https://www.ufc.com/event/731#5569
UFC Fight Night: Machida vs Romero,Antonio Carlos Junior vs. Eddie Gordon,Main,https://www.ufc.com/event/731#5538
UFC Fight Night: Machida vs Romero,Thiago Santos vs. Steve Bosse,Main,https://www.ufc.com/event/731#5502
UFC Fight Night: Machida vs Romero,Hacran Dias vs. Levan Makashvili,Main,https://www.ufc.com/event/731#5532
UFC Fight Night: Machida vs Romero,Alex Oliveira vs. Joe Merritt,Prelims1,https://www.ufc.com/event/731#5570
UFC Fight Night: Machida vs Romero,Leandro Silva vs. Lewis Gonzalez,Prelims1,https://www.ufc.com/event/731#5571
UFC Fight Night: Machida vs Romero,Steve Montgomery vs. Tony Sims,Prelims1,https://www.ufc.com/event/731#5572
UFC Fight Night: Machida vs Romero,Danny Martinez vs. Sirwan Kakai,Prelims1,https://www.ufc.com/event/731#5573
